timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763977363204,1067,Get Property Details,200,OK,100 Concurrent Users 1-60,text,true,,1845,299,81,81,http://localhost:3002/api/properties/2,1067,0,0
1763977363195,1076,Get Property Details,200,OK,100 Concurrent Users 1-41,text,true,,1788,298,81,81,http://localhost:3002/api/properties/10,1076,0,0
1763977363242,1030,Get Property Details,200,OK,100 Concurrent Users 1-78,text,true,,1790,300,81,81,http://localhost:3002/api/properties/10,1030,0,0
1763977363199,1074,Get Property Details,200,OK,100 Concurrent Users 1-67,text,true,,1847,301,81,81,http://localhost:3002/api/properties/2,1074,0,0
1763977363205,1069,Create Booking,201,Created,100 Concurrent Users 1-22,text,true,,1400,484,81,81,http://localhost:3002/api/bookings,1069,0,0
1763977363204,1071,Create Booking,201,Created,100 Concurrent Users 1-21,text,true,,1402,486,80,80,http://localhost:3002/api/bookings,1071,0,0
1763977363207,1069,Get Property Details,200,OK,100 Concurrent Users 1-61,text,true,,1790,297,80,80,http://localhost:3002/api/properties/9,1069,0,0
1763977363249,1039,Get Property Details,200,OK,100 Concurrent Users 1-45,text,true,,1917,295,79,79,http://localhost:3002/api/properties/1,1039,0,0
1763977363250,1040,Get Property Details,200,OK,100 Concurrent Users 1-59,text,true,,1813,303,79,79,http://localhost:3002/api/properties/4,1040,0,0
1763977363252,1044,Get Property Details,200,OK,100 Concurrent Users 1-48,text,true,,1807,296,79,79,http://localhost:3002/api/properties/15,1044,0,0
1763977363252,1047,Get Property Details,200,OK,100 Concurrent Users 1-57,text,true,,1811,301,79,79,http://localhost:3002/api/properties/4,1047,0,0
1763977363253,1056,Get Property Details,200,OK,100 Concurrent Users 1-17,text,true,,1794,300,79,79,http://localhost:3002/api/properties/17,1056,0,0
1763977363252,1063,Create Booking,201,Created,100 Concurrent Users 1-16,text,true,,1405,490,79,79,http://localhost:3002/api/bookings,1063,0,0
1763977363250,1065,Get Property Details,200,OK,100 Concurrent Users 1-63,text,true,,1786,298,78,78,http://localhost:3002/api/properties/20,1065,0,0
1763977363243,1073,Get Property Details,200,OK,100 Concurrent Users 1-42,text,true,,1802,298,78,78,http://localhost:3002/api/properties/13,1073,0,0
1763977363250,1068,Create Booking,201,Created,100 Concurrent Users 1-28,text,true,,1400,484,78,78,http://localhost:3002/api/bookings,1068,0,0
1763977363249,1069,Get Property Details,200,OK,100 Concurrent Users 1-56,text,true,,1923,301,78,78,http://localhost:3002/api/properties/1,1069,0,0
1763977363253,1068,Get Property Details,200,OK,100 Concurrent Users 1-36,text,true,,1787,298,77,77,http://localhost:3002/api/properties/16,1068,0,0
1763977363249,1074,Get Property Details,200,OK,100 Concurrent Users 1-34,text,true,,1777,296,77,77,http://localhost:3002/api/properties/12,1074,0,0
1763977363280,1050,Get Property Details,200,OK,100 Concurrent Users 1-62,text,true,,1779,295,77,77,http://localhost:3002/api/properties/5,1050,0,0
1763977363284,1053,Get Property Details,200,OK,100 Concurrent Users 1-80,text,true,,1845,299,77,77,http://localhost:3002/api/properties/2,1053,0,0
1763977363284,1055,Get Property Details,200,OK,100 Concurrent Users 1-84,text,true,,1805,295,77,77,http://localhost:3002/api/properties/4,1055,0,0
1763977363258,1082,Get Property Details,200,OK,100 Concurrent Users 1-99,text,true,,1798,298,77,77,http://localhost:3002/api/properties/19,1082,0,0
1763977363260,1088,Get Property Details,200,OK,100 Concurrent Users 1-85,text,true,,1800,300,77,77,http://localhost:3002/api/properties/19,1088,0,0
1763977363254,1095,Get Property Details,200,OK,100 Concurrent Users 1-69,text,true,,1807,297,77,77,http://localhost:3002/api/properties/6,1095,0,0
1763977363256,1093,Get Property Details,200,OK,100 Concurrent Users 1-49,text,true,,1797,298,77,77,http://localhost:3002/api/properties/11,1093,0,0
1763977363256,1102,Get Property Details,200,OK,100 Concurrent Users 1-46,text,true,,1782,295,77,77,http://localhost:3002/api/properties/8,1102,0,0
1763977363256,1103,Create Booking,201,Created,100 Concurrent Users 1-9,text,true,,1402,486,77,77,http://localhost:3002/api/bookings,1103,0,0
1763977363261,1100,Get Property Details,200,OK,100 Concurrent Users 1-58,text,true,,1811,300,76,76,http://localhost:3002/api/properties/15,1100,0,0
1763977363296,1066,Create Booking,400,Bad Request,100 Concurrent Users 1-32,text,false,,1229,484,76,76,http://localhost:3002/api/bookings,1066,0,0
1763977363285,1988,Get Property Details,200,OK,100 Concurrent Users 1-68,text,true,,1786,298,75,75,http://localhost:3002/api/properties/20,1987,0,0
1763977363295,1981,Get Property Details,200,OK,100 Concurrent Users 1-83,text,true,,1790,297,75,75,http://localhost:3002/api/properties/9,1981,0,0
1763977363285,1996,Get Property Details,200,OK,100 Concurrent Users 1-72,text,true,,1786,295,75,75,http://localhost:3002/api/properties/7,1996,0,0
1763977363261,2022,Get Property Details,200,OK,100 Concurrent Users 1-39,text,true,,1841,295,75,75,http://localhost:3002/api/properties/2,2022,0,0
1763977363291,1993,Get Property Details,200,OK,100 Concurrent Users 1-98,text,true,,1802,298,75,75,http://localhost:3002/api/properties/13,1993,0,0
1763977363300,1985,Get Property Details,200,OK,100 Concurrent Users 1-79,text,true,,1800,300,75,75,http://localhost:3002/api/properties/19,1984,0,0
1763977363287,2001,Get Property Details,200,OK,100 Concurrent Users 1-70,text,true,,1809,298,75,75,http://localhost:3002/api/properties/15,2001,0,0
1763977363295,1997,Get Property Details,200,OK,100 Concurrent Users 1-93,text,true,,1800,300,75,75,http://localhost:3002/api/properties/19,1997,0,0
1763977362391,2901,Get Property Details,200,OK,100 Concurrent Users 1-47,text,true,,1786,295,75,75,http://localhost:3002/api/properties/7,2901,0,0
1763977363290,2002,Get Property Details,200,OK,100 Concurrent Users 1-86,text,true,,1780,296,75,75,http://localhost:3002/api/properties/18,2002,0,0
1763977363287,2007,Get Property Details,200,OK,100 Concurrent Users 1-90,text,true,,1790,297,75,75,http://localhost:3002/api/properties/9,2007,0,0
1763977363258,2036,Get Property Details,200,OK,100 Concurrent Users 1-94,text,true,,1785,298,75,75,http://localhost:3002/api/properties/14,2036,0,0
1763977363259,2036,Create Booking,201,Created,100 Concurrent Users 1-15,text,true,,1410,494,75,75,http://localhost:3002/api/bookings,2036,0,0
1763977362391,2905,Get Property Details,200,OK,100 Concurrent Users 1-71,text,true,,1810,306,74,74,http://localhost:3002/api/properties/13,2905,0,0
1763977363290,2006,Create Booking,201,Created,100 Concurrent Users 1-29,text,true,,1399,484,74,74,http://localhost:3002/api/bookings,2006,0,0
1763977363301,1996,Create Booking,201,Created,100 Concurrent Users 1-33,text,true,,1400,484,73,73,http://localhost:3002/api/bookings,1996,0,0
1763977364227,1084,Get Property Details,200,OK,100 Concurrent Users 1-74,text,true,,1787,298,72,72,http://localhost:3002/api/properties/16,1084,0,0
1763977364231,1087,Get Property Details,200,OK,100 Concurrent Users 1-35,text,true,,1781,300,72,72,http://localhost:3002/api/properties/12,1087,0,0
1763977364227,1091,Get Property Details,200,OK,100 Concurrent Users 1-65,text,true,,1790,297,72,72,http://localhost:3002/api/properties/9,1091,0,0
1763977364227,1091,Get Property Details,200,OK,100 Concurrent Users 1-27,text,true,,1786,299,72,72,http://localhost:3002/api/properties/8,1091,0,0
1763977364308,1020,Get Property Details,200,OK,100 Concurrent Users 1-100,text,true,,1782,298,72,72,http://localhost:3002/api/properties/18,1020,0,0
1763977364281,1047,Get Property Details,200,OK,100 Concurrent Users 1-77,text,true,,1788,295,72,72,http://localhost:3002/api/properties/9,1047,0,0
1763977364230,1101,Get Property Details,200,OK,100 Concurrent Users 1-66,text,true,,1783,296,72,72,http://localhost:3002/api/properties/14,1101,0,0
1763977364281,1050,Get Property Details,200,OK,100 Concurrent Users 1-87,text,true,,1795,296,72,72,http://localhost:3002/api/properties/11,1050,0,0
1763977364227,1104,Get Property Details,200,OK,100 Concurrent Users 1-75,text,true,,1809,298,72,72,http://localhost:3002/api/properties/15,1104,0,0
1763977364227,1106,Create Booking,201,Created,100 Concurrent Users 1-31,text,true,,1402,486,72,72,http://localhost:3002/api/bookings,1105,0,0
1763977364227,1110,Get Property Details,200,OK,100 Concurrent Users 1-95,text,true,,1790,297,71,71,http://localhost:3002/api/properties/9,1110,0,0
1763977364258,1080,Get Property Details,200,OK,100 Concurrent Users 1-97,text,true,,1917,295,71,71,http://localhost:3002/api/properties/1,1080,0,0
1763977364279,1060,Get Property Details,200,OK,100 Concurrent Users 1-52,text,true,,1805,295,71,71,http://localhost:3002/api/properties/6,1060,0,0
1763977364229,1111,Get Property Details,200,OK,100 Concurrent Users 1-18,text,true,,1784,297,71,71,http://localhost:3002/api/properties/8,1111,0,0
1763977364295,1045,Get Property Details,200,OK,100 Concurrent Users 1-92,text,true,,1792,299,71,71,http://localhost:3002/api/properties/3,1045,0,0
1763977364315,1026,Create Booking,400,Bad Request,100 Concurrent Users 1-37,text,false,,1233,488,71,71,http://localhost:3002/api/bookings,1026,0,0
1763977364346,996,Create Booking,400,Bad Request,100 Concurrent Users 1-30,text,false,,1233,488,70,70,http://localhost:3002/api/bookings,996,0,0
1763977364311,1046,Create Booking,201,Created,100 Concurrent Users 1-88,text,true,,1402,486,69,69,http://localhost:3002/api/bookings,1046,0,0
1763977364318,1040,Create Booking,201,Created,100 Concurrent Users 1-81,text,true,,1402,486,68,68,http://localhost:3002/api/bookings,1040,0,0
1763977364344,1046,Create Booking,201,Created,100 Concurrent Users 1-55,text,true,,1399,484,67,67,http://localhost:3002/api/bookings,1046,0,0
1763977364343,1047,Create Booking,201,Created,100 Concurrent Users 1-54,text,true,,1400,484,67,67,http://localhost:3002/api/bookings,1047,0,0
1763977364344,1046,Create Booking,201,Created,100 Concurrent Users 1-44,text,true,,1400,484,67,67,http://localhost:3002/api/bookings,1046,0,0
1763977364315,1077,Create Booking,201,Created,100 Concurrent Users 1-43,text,true,,1401,486,64,64,http://localhost:3002/api/bookings,1077,0,0
1763977364313,1081,Create Booking,201,Created,100 Concurrent Users 1-38,text,true,,1402,486,63,63,http://localhost:3002/api/bookings,1081,0,0
1763977365303,92,Create Booking,400,Bad Request,100 Concurrent Users 1-57,text,false,,1235,490,62,62,http://localhost:3002/api/bookings,92,0,0
1763977364344,1053,Create Booking,201,Created,100 Concurrent Users 1-53,text,true,,1400,484,61,61,http://localhost:3002/api/bookings,1053,0,0
1763977364354,1043,Create Booking,201,Created,100 Concurrent Users 1-40,text,true,,1402,486,60,60,http://localhost:3002/api/bookings,1043,0,0
1763977365273,125,Create Booking,400,Bad Request,100 Concurrent Users 1-51,text,false,,1233,488,59,59,http://localhost:3002/api/bookings,125,0,0
1763977365261,139,Get Property Details,200,OK,100 Concurrent Users 1-91,text,true,,1807,297,58,58,http://localhost:3002/api/properties/6,139,0,0
1763977365255,146,Get Property Details,200,OK,100 Concurrent Users 1-89,text,true,,1799,300,58,58,http://localhost:3002/api/properties/11,146,0,0
1763977365254,148,Create Booking,201,Created,100 Concurrent Users 1-50,text,true,,1404,488,58,58,http://localhost:3002/api/bookings,148,0,0
1763977365276,924,Create Booking,400,Bad Request,100 Concurrent Users 1-67,text,false,,1235,490,57,57,http://localhost:3002/api/bookings,924,0,0
1763977365342,860,Create Booking,400,Bad Request,100 Concurrent Users 1-99,text,false,,1231,486,57,57,http://localhost:3002/api/bookings,860,0,0
1763977363279,2937,Get Property Details,200,OK,100 Concurrent Users 1-96,text,true,,1790,300,55,55,http://localhost:3002/api/properties/10,2937,0,0
1763977363279,2938,Get Property Details,200,OK,100 Concurrent Users 1-82,text,true,,1790,297,55,55,http://localhost:3002/api/properties/9,2938,0,0
1763977365272,947,Create Booking,201,Created,100 Concurrent Users 1-64,text,true,,1402,486,55,55,http://localhost:3002/api/bookings,946,0,0
1763977365274,945,Create Booking,201,Created,100 Concurrent Users 1-41,text,true,,1401,486,55,55,http://localhost:3002/api/bookings,945,0,0
1763977365263,956,Create Booking,201,Created,100 Concurrent Users 1-76,text,true,,1400,484,53,53,http://localhost:3002/api/bookings,956,0,0
1763977365277,943,Create Booking,201,Created,100 Concurrent Users 1-61,text,true,,1401,486,52,52,http://localhost:3002/api/bookings,943,0,0
1763977365262,959,Create Booking,201,Created,100 Concurrent Users 1-73,text,true,,1402,486,51,51,http://localhost:3002/api/bookings,959,0,0
1763977365294,927,Create Booking,201,Created,100 Concurrent Users 1-59,text,true,,1407,492,50,50,http://localhost:3002/api/bookings,927,0,0
1763977365274,948,Create Booking,201,Created,100 Concurrent Users 1-60,text,true,,1403,488,49,49,http://localhost:3002/api/bookings,948,0,0
1763977365341,895,Create Booking,201,Created,100 Concurrent Users 1-84,text,true,,1400,484,48,48,http://localhost:3002/api/bookings,895,0,0
1763977365316,928,Create Booking,201,Created,100 Concurrent Users 1-63,text,true,,1402,486,47,47,http://localhost:3002/api/bookings,928,0,0
1763977365300,954,Create Booking,201,Created,100 Concurrent Users 1-48,text,true,,1400,484,46,46,http://localhost:3002/api/bookings,954,0,0
1763977365290,966,Create Booking,201,Created,100 Concurrent Users 1-45,text,true,,1400,484,45,45,http://localhost:3002/api/bookings,966,0,0
1763977365316,944,Create Booking,201,Created,100 Concurrent Users 1-42,text,true,,1402,486,44,44,http://localhost:3002/api/bookings,944,0,0
1763977365323,942,Create Booking,201,Created,100 Concurrent Users 1-36,text,true,,1401,486,43,43,http://localhost:3002/api/bookings,942,0,0
1763977365274,991,Create Booking,201,Created,100 Concurrent Users 1-78,text,true,,1403,488,42,42,http://localhost:3002/api/bookings,991,0,0
1763977365311,955,Create Booking,201,Created,100 Concurrent Users 1-17,text,true,,1403,488,41,41,http://localhost:3002/api/bookings,955,0,0
1763977365334,933,Create Booking,201,Created,100 Concurrent Users 1-62,text,true,,1400,484,40,40,http://localhost:3002/api/bookings,933,0,0
1763977365338,934,Create Booking,201,Created,100 Concurrent Users 1-80,text,true,,1403,488,39,39,http://localhost:3002/api/bookings,934,0,0
1763977365352,929,Create Booking,201,Created,100 Concurrent Users 1-69,text,true,,1402,486,38,38,http://localhost:3002/api/bookings,929,0,0
1763977365361,932,Create Booking,201,Created,100 Concurrent Users 1-46,text,true,,1400,484,37,37,http://localhost:3002/api/bookings,932,0,0
1763977365362,937,Create Booking,201,Created,100 Concurrent Users 1-58,text,true,,1404,488,36,36,http://localhost:3002/api/bookings,937,0,0
1763977365353,946,Create Booking,201,Created,100 Concurrent Users 1-49,text,true,,1402,486,35,35,http://localhost:3002/api/bookings,946,0,0
1763977365352,956,Create Booking,201,Created,100 Concurrent Users 1-85,text,true,,1404,488,34,34,http://localhost:3002/api/bookings,956,0,0
1763977366279,89,Create Booking,400,Bad Request,100 Concurrent Users 1-68,text,false,,1231,486,33,33,http://localhost:3002/api/bookings,89,0,0
1763977366286,90,Create Booking,400,Bad Request,100 Concurrent Users 1-39,text,false,,1229,484,32,32,http://localhost:3002/api/bookings,90,0,0
1763977366298,91,Create Booking,400,Bad Request,100 Concurrent Users 1-94,text,false,,1231,486,31,31,http://localhost:3002/api/bookings,91,0,0
1763977365328,1077,Create Booking,201,Created,100 Concurrent Users 1-34,text,true,,1399,484,30,30,http://localhost:3002/api/bookings,1077,0,0
1763977366282,131,Create Booking,201,Created,100 Concurrent Users 1-83,text,true,,1402,486,29,29,http://localhost:3002/api/bookings,131,0,0
1763977366320,103,Create Booking,400,Bad Request,100 Concurrent Users 1-27,text,false,,1233,488,28,28,http://localhost:3002/api/bookings,102,0,0
1763977366285,139,Create Booking,201,Created,100 Concurrent Users 1-98,text,true,,1402,486,27,27,http://localhost:3002/api/bookings,139,0,0
1763977366293,132,Create Booking,201,Created,100 Concurrent Users 1-70,text,true,,1402,486,26,26,http://localhost:3002/api/bookings,132,0,0
1763977365323,1103,Create Booking,201,Created,100 Concurrent Users 1-56,text,true,,1406,490,25,25,http://localhost:3002/api/bookings,1103,0,0
1763977366286,144,Create Booking,201,Created,100 Concurrent Users 1-72,text,true,,1400,484,24,24,http://localhost:3002/api/bookings,144,0,0
1763977366298,135,Create Booking,201,Created,100 Concurrent Users 1-90,text,true,,1402,486,23,23,http://localhost:3002/api/bookings,135,0,0
1763977366289,144,Create Booking,201,Created,100 Concurrent Users 1-79,text,true,,1404,488,22,22,http://localhost:3002/api/bookings,144,0,0
1763977366293,923,Create Booking,201,Created,100 Concurrent Users 1-93,text,true,,1403,488,21,21,http://localhost:3002/api/bookings,923,0,0
1763977366342,875,Create Booking,400,Bad Request,100 Concurrent Users 1-95,text,false,,1231,486,21,21,http://localhost:3002/api/bookings,875,0,0
1763977366332,886,Create Booking,201,Created,100 Concurrent Users 1-87,text,true,,1399,484,19,19,http://localhost:3002/api/bookings,886,0,0
1763977366341,879,Create Booking,400,Bad Request,100 Concurrent Users 1-97,text,false,,1229,484,18,18,http://localhost:3002/api/bookings,879,0,0
1763977366342,879,Create Booking,400,Bad Request,100 Concurrent Users 1-18,text,false,,1231,486,17,17,http://localhost:3002/api/bookings,879,0,0
1763977366317,905,Create Booking,201,Created,100 Concurrent Users 1-74,text,true,,1401,486,17,17,http://localhost:3002/api/bookings,905,0,0
1763977366342,880,Create Booking,201,Created,100 Concurrent Users 1-92,text,true,,1404,488,17,17,http://localhost:3002/api/bookings,880,0,0
1763977366332,890,Create Booking,201,Created,100 Concurrent Users 1-75,text,true,,1402,486,16,16,http://localhost:3002/api/bookings,890,0,0
1763977366296,927,Create Booking,201,Created,100 Concurrent Users 1-47,text,true,,1400,484,13,13,http://localhost:3002/api/bookings,927,0,0
1763977366298,926,Create Booking,201,Created,100 Concurrent Users 1-71,text,true,,1410,494,12,12,http://localhost:3002/api/bookings,926,0,0
1763977366294,930,Create Booking,201,Created,100 Concurrent Users 1-86,text,true,,1399,484,11,11,http://localhost:3002/api/bookings,930,0,0
1763977366332,893,Create Booking,201,Created,100 Concurrent Users 1-66,text,true,,1400,484,11,11,http://localhost:3002/api/bookings,893,0,0
1763977366332,893,Create Booking,201,Created,100 Concurrent Users 1-100,text,true,,1402,486,11,11,http://localhost:3002/api/bookings,893,0,0
1763977366320,905,Create Booking,201,Created,100 Concurrent Users 1-35,text,true,,1403,488,10,10,http://localhost:3002/api/bookings,905,0,0
1763977366332,893,Create Booking,201,Created,100 Concurrent Users 1-77,text,true,,1400,484,8,8,http://localhost:3002/api/bookings,893,0,0
1763977366320,906,Create Booking,201,Created,100 Concurrent Users 1-65,text,true,,1402,486,6,6,http://localhost:3002/api/bookings,906,0,0
1763977366342,919,Create Booking,201,Created,100 Concurrent Users 1-52,text,true,,1400,484,5,5,http://localhost:3002/api/bookings,919,0,0
1763977366402,902,Create Booking,201,Created,100 Concurrent Users 1-89,text,true,,1404,488,4,4,http://localhost:3002/api/bookings,902,0,0
1763977366405,900,Create Booking,201,Created,100 Concurrent Users 1-91,text,true,,1402,486,3,3,http://localhost:3002/api/bookings,900,0,0
1763977367223,83,Create Booking,400,Bad Request,100 Concurrent Users 1-96,text,false,,1233,488,2,2,http://localhost:3002/api/bookings,82,0,0
1763977367220,145,Create Booking,201,Created,100 Concurrent Users 1-82,text,true,,1401,486,1,1,http://localhost:3002/api/bookings,145,0,0
1763977517594,909,User Login,200,OK,100 Concurrent Users 1-1,text,true,,1383,288,20,20,http://localhost:3002/api/auth/login,905,0,8
1763977517656,2225,User Login,200,OK,100 Concurrent Users 1-2,text,true,,1383,288,34,34,http://localhost:3002/api/auth/login,2225,0,1
1763977517756,2125,User Login,200,OK,100 Concurrent Users 1-3,text,true,,1389,288,34,34,http://localhost:3002/api/auth/login,2125,0,0
1763977517853,2231,User Login,200,OK,100 Concurrent Users 1-4,text,true,,1387,288,36,36,http://localhost:3002/api/auth/login,2231,0,1
1763977517952,2234,User Login,200,OK,100 Concurrent Users 1-5,text,true,,1385,288,37,37,http://localhost:3002/api/auth/login,2234,0,1
1763977518253,2580,User Login,200,OK,100 Concurrent Users 1-8,text,true,,1389,288,43,43,http://localhost:3002/api/auth/login,2580,0,1
1763977518156,3992,User Login,200,OK,100 Concurrent Users 1-7,text,true,,1389,288,56,56,http://localhost:3002/api/auth/login,3992,0,2
1763977518358,3790,User Login,200,OK,100 Concurrent Users 1-9,text,true,,1385,288,56,56,http://localhost:3002/api/auth/login,3790,0,2
1763977518056,4092,User Login,200,OK,100 Concurrent Users 1-6,text,true,,1383,288,56,56,http://localhost:3002/api/auth/login,4092,0,0
1763977518756,4710,User Login,200,OK,100 Concurrent Users 1-13,text,true,,1383,288,70,70,http://localhost:3002/api/auth/login,4709,0,1
1763977518655,5418,User Login,200,OK,100 Concurrent Users 1-12,text,true,,1383,288,76,76,http://localhost:3002/api/auth/login,5417,0,1
1763977518452,5621,User Login,200,OK,100 Concurrent Users 1-10,text,true,,1389,288,76,76,http://localhost:3002/api/auth/login,5621,0,1
1763977518558,5515,User Login,200,OK,100 Concurrent Users 1-11,text,true,,1385,288,76,76,http://localhost:3002/api/auth/login,5514,0,1
1763977518855,5220,User Login,200,OK,100 Concurrent Users 1-14,text,true,,1383,288,76,76,http://localhost:3002/api/auth/login,5220,0,1
1763977519058,6003,User Login,200,OK,100 Concurrent Users 1-16,text,true,,1387,288,86,86,http://localhost:3002/api/auth/login,6003,0,1
1763977520058,5004,User Login,200,OK,100 Concurrent Users 1-26,text,true,,1385,288,86,86,http://localhost:3002/api/auth/login,5004,0,1
1763977519259,5803,User Login,200,OK,100 Concurrent Users 1-18,text,true,,1385,288,86,86,http://localhost:3002/api/auth/login,5803,0,1
1763977519354,5708,User Login,200,OK,100 Concurrent Users 1-19,text,true,,1387,288,86,86,http://localhost:3002/api/auth/login,5708,0,1
1763977519658,5404,User Login,200,OK,100 Concurrent Users 1-22,text,true,,1387,288,86,86,http://localhost:3002/api/auth/login,5404,0,1
1763977519457,5605,User Login,200,OK,100 Concurrent Users 1-20,text,true,,1387,288,86,86,http://localhost:3002/api/auth/login,5605,0,1
1763977519959,5103,User Login,200,OK,100 Concurrent Users 1-25,text,true,,1383,288,86,86,http://localhost:3002/api/auth/login,5103,0,0
1763977519155,8144,User Login,200,OK,100 Concurrent Users 1-17,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,8143,0,2
1763977519759,7539,User Login,200,OK,100 Concurrent Users 1-23,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,7539,0,1
1763977518954,8851,User Login,200,OK,100 Concurrent Users 1-15,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,8851,0,1
1763977519852,7953,User Login,200,OK,100 Concurrent Users 1-24,text,true,,1383,288,100,100,http://localhost:3002/api/auth/login,7953,0,1
1763977520154,7652,User Login,200,OK,100 Concurrent Users 1-27,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,7651,0,1
1763977519559,8247,User Login,200,OK,100 Concurrent Users 1-21,text,true,,1383,288,100,100,http://localhost:3002/api/auth/login,8247,0,1
1763977525077,6677,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-12,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977525080,6674,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-14,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526066,5688,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-25,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526062,5692,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-16,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526066,5688,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-19,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526062,5692,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-22,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977525074,6680,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-10,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526066,5688,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-18,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526067,5687,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-20,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977525075,6679,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-11,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977526066,5688,Search Properties,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:3002 failed to respond,100 Concurrent Users 1-26,text,false,,2068,0,100,100,http://localhost:3002/api/properties?page=1&limit=10&city=San+Francisco,0,0,0
1763977520357,11405,User Login,200,OK,100 Concurrent Users 1-29,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,11405,0,1
1763977520255,11507,User Login,200,OK,100 Concurrent Users 1-28,text,true,,1383,288,100,100,http://localhost:3002/api/auth/login,11507,0,1
1763977520560,11506,User Login,200,OK,100 Concurrent Users 1-31,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,11506,0,1
1763977520658,11408,User Login,200,OK,100 Concurrent Users 1-32,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,11408,0,2
1763977520457,11609,User Login,200,OK,100 Concurrent Users 1-30,text,true,,1389,288,100,100,http://localhost:3002/api/auth/login,11609,0,1
1763977520753,11313,User Login,200,OK,100 Concurrent Users 1-33,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,11313,0,1
1763977520856,15103,User Login,200,OK,100 Concurrent Users 1-34,text,true,,1383,288,100,100,http://localhost:3002/api/auth/login,15103,0,1
1763977521759,14199,User Login,200,OK,100 Concurrent Users 1-43,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,14199,0,0
1763977521059,14900,User Login,200,OK,100 Concurrent Users 1-36,text,true,,1389,288,100,100,http://localhost:3002/api/auth/login,14900,0,0
1763977522358,13600,User Login,200,OK,100 Concurrent Users 1-49,text,true,,1383,288,100,100,http://localhost:3002/api/auth/login,13600,0,1
1763977521355,14605,User Login,200,OK,100 Concurrent Users 1-39,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,14605,0,1
1763977522752,13207,User Login,200,OK,100 Concurrent Users 1-53,text,true,,1387,288,100,100,http://localhost:3002/api/auth/login,13207,0,1
1763977522659,13401,User Login,200,OK,100 Concurrent Users 1-52,text,true,,1391,288,100,100,http://localhost:3002/api/auth/login,13401,0,1
1763977522558,13705,User Login,200,OK,100 Concurrent Users 1-51,text,true,,1391,288,100,100,http://localhost:3002/api/auth/login,13705,0,1
1763977522157,14208,User Login,200,OK,100 Concurrent Users 1-47,text,true,,1385,288,100,100,http://localhost:3002/api/auth/login,14208,0,1
